일시,지점,폭염여부(1/0),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(1/0),열대야(1/0),자외선지수(단계)
2023-07-07,양양(670),0,29.7,30.4,25.6,19.9,65,0,0,1
2023-07-07,서울(108),0,31.3,31.4,26.7,23.3,64.9,0,0,4
2023-07-07,군포(438),0,30.8,31.5,26,22.8,63,0,0,4
2023-07-07,부천(433),0,30,30.7,25.1,21.9,63,0,0,4
2023-07-07,광명(437),0,31.4,32.5,27.1,23.7,61,0,0,4
2023-07-07,성남(572),0,30.1,30.8,25.4,21.8,60,0,0,4
2023-07-06,보성(732),0,30.1,29.6,23.1,18,87,1,0,4
2023-07-06,김해시(253),0,32.5,31.2,25.2,21.1,83.6,1,0,4
2023-07-06,순천시(712),0,32,31,25.2,19.7,83,1,0,4
2023-07-06,구례(709),1,33,33.1,25.1,20.1,81,1,0,4
2023-07-06,진주(192),0,32.1,31.6,25,19.7,80.9,1,0,4
2023-07-06,산청(289),0,32.6,32.3,24.9,18.5,79.1,1,0,3
2023-07-06,칠곡(825),0,32.9,33.1,26.6,20.1,79,1,0,4
2023-07-06,하동(932),0,32,32.2,25.1,19.5,79,1,0,4
2023-07-06,북춘천(93),0,32.7,32.4,26.1,22.1,78.8,1,0,1
2023-07-06,양산시(257),1,33,33.4,26.5,21.8,77.6,1,0,4
2023-07-06,창원(155),0,31.2,30.9,25.2,20.8,77.5,1,0,4
2023-07-06,의성(278),0,31.5,32.8,25.1,18.6,76.1,1,0,4
2023-07-06,함안(920),0,32.2,33.3,26,20.4,76,1,0,4
2023-07-06,창녕(919),0,32.9,33.5,26.7,20.2,76,1,0,3
2023-07-06,부산(159),0,28.2,28,24.4,21.6,75,1,0,4
2023-07-06,상주(137),0,32.3,33.2,25.7,19.2,74,1,0,4
2023-07-06,용인(549),0,31,31.3,25,19.4,73,1,0,4
2023-07-06,합천(285),0,31.7,32.5,25.9,19.4,72.5,1,0,3
2023-07-06,안동(136),0,32.2,32.5,25.7,19.7,72.4,1,0,4
2023-07-06,홍천(212),0,31.8,31.8,26.2,20.3,71.8,1,0,1
2023-07-06,여주(548),0,32.4,32.1,25.9,20,71,1,0,4
2023-07-06,경주시(283),1,33,34.4,26.5,19.1,69.8,1,0,3
2023-07-06,밀양(288),0,32.4,34.1,26.6,20.3,66.1,1,0,3
2023-07-06,경산(827),0,32.4,34.1,27.2,20.6,65,1,0,4
2023-07-06,대구(143),0,32.1,34.4,27.5,20.7,62.3,1,0,4
2023-07-06,울산(152),0,31.5,33.2,26.9,21.1,60,1,0,3
2023-07-06,포항(138),0,32.1,33.4,28.7,23.9,54.1,1,0,3
2023-07-06,북강릉(104),0,31.4,32.7,28.5,25,53.9,1,0,1
2023-07-06,영덕(277),0,31.1,31.8,27.3,23.4,53.8,1,0,4
2023-07-06,울진(130),1,33.8,34.9,29.5,25.3,52.8,1,0,4
2023-07-06,삼척(876),0,32.3,33.9,29.7,25.7,48,1,0,1
2023-07-06,흑산도(169),0,27.7,25.4,21.8,19.3,94.3,0,0,4
2023-07-06,통영(162),0,28.3,26.4,22.7,20.6,90.6,0,0,4
2023-07-06,태안(627),0,30,27.9,24.1,21.5,90,0,0,4
2023-07-06,압해도(789),0,31.1,29.2,24.8,21.8,89,0,0,4
2023-07-06,화천(555),0,32.9,31.3,24.8,19,89,0,0,1
2023-07-06,완도(170),0,30.7,29.1,24.5,20.8,87.5,0,0,4
2023-07-06,고성(918),0,30.3,29,24.1,20.1,87,0,0,4
2023-07-06,삼천포(907),0,29.1,28.6,23.6,19.9,87,0,0,4
2023-07-06,해남(261),0,32.4,31.8,25.3,20.3,86.6,0,0,4
2023-07-06,장흥(260),0,31.7,30.4,24.4,19.4,86.5,0,0,4
2023-07-06,진도군ASOS(268),0,30.3,29,24.5,19.9,85.4,0,0,5
2023-07-06,파주(99),0,32,30.5,25.6,20.8,85.3,0,0,4
2023-07-06,의정부(532),1,33,31.8,26.4,21.5,85,0,0,4
2023-07-06,여수(168),0,28.8,27.3,24.3,21.9,84.9,0,0,4
2023-07-06,강진군(259),0,32.1,31.5,24.9,19.6,84.3,0,0,4
2023-07-06,담양(706),1,33.1,33.2,25.7,19.8,84,0,0,4
2023-07-06,고흥(262),0,30.7,30,23.9,18.3,83.1,0,0,4
2023-07-06,영암(731),1,33.4,32.4,25.6,19.4,83,0,0,4
2023-07-06,나주(710),0,32.8,32.4,25.1,19.3,83,0,0,4
2023-07-06,영양(801),0,30.8,31.1,23.8,18.1,83,0,0,3
2023-07-06,가평조종(505),0,32.5,32.1,25.6,19.8,82,0,0,4
2023-07-06,안산(545),0,32.2,31.3,24.9,19.3,82,0,0,4
2023-07-06,함양군(264),1,33.3,34.1,25.2,18.1,82,0,0,3
2023-07-06,목포(165),0,31.4,30.4,25.4,22,81.3,0,0,4
2023-07-06,당진(616),0,31.6,30.2,25.6,22.4,81,0,0,4
2023-07-06,광주(156),1,34.1,33.4,26.3,21.3,81,0,0,4
2023-07-06,장성(730),0,32.1,32.6,25.4,19.5,81,0,0,4
2023-07-06,서산(129),0,29.7,28.1,24.8,22.4,80.5,0,0,4
2023-07-06,제천(221),0,31.1,30.7,24.4,18.7,80.3,0,0,4
2023-07-06,함평(754),0,32.7,32.5,25.7,20.8,80,0,0,4
2023-07-06,오산(550),0,32.9,31.8,25.1,19.4,80,0,0,4
2023-07-06,김천(822),0,32.9,33.3,24.6,17.3,80,0,0,4
2023-07-06,영주(272),0,31.6,31.3,24.2,18.2,79.1,0,0,3
2023-07-06,무안(699),0,32.1,31.8,25.9,20.5,79,0,0,4
2023-07-06,단양(601),0,32.7,32.7,24.9,18.7,79,0,0,4
2023-07-06,거제(294),0,30.6,30.2,24.6,20.7,78.8,0,0,4
2023-07-06,임실(244),0,30.6,30.7,24.4,18.6,78.8,0,0,4
2023-07-06,봉화(271),0,29.9,29.9,23.5,18.4,78.6,0,0,3
2023-07-06,철원(95),0,31.7,31.3,25.7,21,78.5,0,0,1
2023-07-06,순창군(254),0,32.4,33,25.3,19.5,78.4,0,0,4
2023-07-06,동두천(98),0,32.3,31.5,26.2,21.6,78.3,0,0,4
2023-07-06,화성(571),0,32.1,31.4,26.1,21.6,78,0,0,4
2023-07-06,청도(813),0,31.9,33.4,25,18.8,78,0,0,3
2023-07-06,고령(812),0,32.3,32.6,25.5,18.7,78,0,0,3
2023-07-06,곡성(768),1,33.1,33.4,25,18.3,78,0,0,4
2023-07-06,문경(273),0,32.2,32.3,24.6,18.6,77.4,0,0,4
2023-07-06,보은(226),0,30.5,31.7,24.2,18.5,77.1,0,0,4
2023-07-06,서천(614),0,30.1,30.1,25,19.8,77,0,0,4
2023-07-06,군위(823),0,32.2,32.8,25.3,18.9,77,0,0,4
2023-07-06,계룡(636),0,30.5,31.4,23.9,17.3,77,0,0,4
2023-07-06,인천(112),0,30.3,29.1,25.7,22.2,76.9,0,0,4
2023-07-06,천안(232),0,32.4,31.6,25.2,20.1,76.9,0,0,4
2023-07-06,영월(121),0,30.6,30.7,24.7,19.1,76.1,0,0,1
2023-07-06,시흥(565),0,32.6,32,26.5,22.1,76,0,0,4
2023-07-06,증평(623),0,32.3,31.9,25.6,20.1,76,0,0,4
2023-07-06,제주(184),0,29,27.5,24.9,21.8,75.3,0,0,5
2023-07-06,영천(281),0,31.4,32.3,25.7,19.2,75.1,0,0,4
2023-07-06,광양읍(713),0,32.6,33.2,25.5,19.3,75,0,0,4
2023-07-06,음성(619),0,31.3,31,24.1,18.3,75,0,0,4
2023-07-06,영광군(252),0,32.3,32.7,26.3,22,74.9,0,0,4
2023-07-06,보령(235),0,30.6,30.3,25.6,22.7,74.8,0,0,4
2023-07-06,남해(295),0,31.1,31.1,25.2,20.2,74.6,0,0,4
2023-07-06,부여(236),0,30.9,31.8,25.7,20.1,74.6,0,0,4
2023-07-06,장수(248),0,29,30.4,23.3,16.3,74.5,0,0,4
2023-07-06,양주(598),0,32.6,32.4,26.8,21.9,74,0,0,4
2023-07-06,과천(590),0,32.9,32.6,26.5,21.8,74,0,0,4
2023-07-06,포천(504),0,32.3,32.6,26.5,21.6,74,0,0,4
2023-07-06,아산(634),1,33.8,32.8,26.4,21.3,74,0,0,4
2023-07-06,홍북(608),0,31,30.5,24.9,21.3,74,0,0,4
2023-07-06,연천청산(652),0,31.8,31.9,26.3,20,74,0,0,4
2023-07-06,횡성(536),0,31.8,31.8,25.5,19.9,74,0,0,1
2023-07-06,옥천(604),0,31.6,33.7,25.7,19.3,74,0,0,4
2023-07-06,화순(741),0,32.9,33.6,25.5,18.7,74,0,0,4
2023-07-06,완주(734),0,31.5,32.5,25.5,18.4,74,0,0,4
2023-07-06,이천(203),0,32.8,32.5,26.5,20.5,73.9,0,0,4
2023-07-06,거창(284),0,31.6,33.5,24.9,17.8,73.8,0,0,3
2023-07-06,인제(211),0,31.3,31.1,26,22.8,73.1,0,0,1
2023-07-06,예산(628),0,31.6,31.4,26.3,21.9,73,0,0,4
2023-07-06,평택(551),0,32.4,32.4,26.8,21.3,73,0,0,4
2023-07-06,청양(618),0,31.9,32.1,25.5,20.5,73,0,0,4
2023-07-06,논산(615),0,32.2,33.4,26.2,20,73,0,0,4
2023-07-06,괴산(603),0,32.4,32.7,25.3,18.7,73,0,0,4
2023-07-06,성주(810),0,32.4,33.9,26.1,18.4,73,0,0,4
2023-07-06,진안(703),0,29.5,30.1,23.5,17,73,0,0,4
2023-07-06,부안(243),0,31.3,32,26.5,21.8,72.6,0,0,4
2023-07-06,수원(119),0,32,31.7,26.3,21.1,72.1,0,0,4
2023-07-06,의왕(445),0,31.6,30.9,25.7,21.2,72,0,0,4
2023-07-06,공주(612),0,31.9,32.2,25.7,20.6,72,0,0,4
2023-07-06,양구(556),0,31.4,31.5,25.7,20.4,72,0,0,1
2023-07-06,예천(815),0,31.5,32.3,25.3,19.3,72,0,0,4
2023-07-06,남원(247),0,31.6,32.8,25.5,19,71.4,0,0,4
2023-07-06,김제(737),0,31.7,32.1,26.8,22.1,71,0,0,4
2023-07-06,익산(702),0,30.7,31.7,26.3,20.2,71,0,0,4
2023-07-06,안성(516),0,32,32.5,25.8,19.6,71,0,0,4
2023-07-06,서울(108),0,32.2,31.8,27.3,22.4,70.9,0,0,4
2023-07-06,양평(202),0,31.9,32.1,26.2,20.5,70.9,0,0,4
2023-07-06,세종(239),0,31.1,31.2,25.7,20.2,70.6,0,0,4
2023-07-06,정선군(217),0,32.6,33.3,25.5,19.7,70.5,0,0,1
2023-07-06,추풍령(135),0,29.5,31,23.8,17.1,70.5,0,0,4
2023-07-06,청송군(276),0,31.2,33,24.2,18.1,70.3,0,0,3
2023-07-06,군산(140),0,30.8,32.2,26.1,21.3,70,0,0,4
2023-07-06,평창(526),0,31.2,32.1,25,18.3,70,0,0,1
2023-07-06,정읍(245),0,31.7,32.3,26.4,22.2,69.9,0,0,4
2023-07-06,금산(238),0,30,32,25.4,18.3,69.5,0,0,4
2023-07-06,구미(279),0,32.1,33.3,25.7,19.3,69.1,0,0,4
2023-07-06,남양주(541),1,33.1,33,27.2,21.5,69,0,0,4
2023-07-06,부천(433),0,30.5,30.5,25.1,20.8,69,0,0,4
2023-07-06,군포(438),0,32,32,26.6,21.9,68,0,0,4
2023-07-06,무주(701),0,31.4,32.6,24.3,17.7,68,0,0,4
2023-07-06,충주(127),0,32.3,32.7,25.9,19.7,67.4,0,0,4
2023-07-06,하남(444),0,32,32.3,26.1,21.6,67,0,0,4
2023-07-06,경기광주(546),0,31.3,31.7,26,20.1,67,0,0,4
2023-07-06,태백(216),0,28.1,28.2,23.9,18.1,66.3,0,0,1
2023-07-06,광명(437),0,32.2,32.6,27.7,22.9,66,0,0,4
2023-07-06,진천(602),0,32.7,33.1,26.6,21.2,66,0,0,4
2023-07-06,구리(569),0,32.4,32.6,26.9,22,65,0,0,4
2023-07-06,전주(146),0,31.8,32.4,27.4,22,63.3,0,0,4
2023-07-06,원주(114),0,31.4,31.8,26.8,21.2,61.6,0,0,1
2023-07-06,대전(133),0,31,32.4,26.4,20.8,59.8,0,0,4
2023-07-06,성남(572),0,31.1,31.7,26.8,21.9,59,0,0,4
2023-07-06,청주(131),0,31.8,32.8,27.9,23.1,57.3,0,0,4
2023-07-06,양양(670),0,32,33.3,29.2,25.1,52,0,0,1
2023-07-06,울릉도(115),0,30.6,30.8,28,24.5,51.8,0,0,4
2023-07-06,간성(517),0,31.3,32.5,28.9,25.1,51,0,0,1
2023-07-06,동해(106),0,32.5,34,29.8,25.4,48.5,0,0,1
2023-07-06,속초(90),1,33,34.5,30.1,25.3,47.4,0,0,1
2023-07-05,구례(709),0,30.9,30.1,25.3,21.5,87,1,0,3
2023-07-05,보성(732),0,29.9,29.2,24.1,19.4,85,1,0,4
2023-07-05,의령군(263),0,32.2,31.6,27.1,21.5,83.8,1,0,4
2023-07-05,칠곡(825),0,30.8,31.1,26.2,21.7,82,1,0,3
2023-07-05,김해시(253),0,32.2,31.6,27,22.8,81.1,1,0,4
2023-07-05,순천시(712),0,32.1,32.3,27,22.3,81,1,0,4
2023-07-05,북춘천(93),0,30.4,29.8,25.1,22.6,80.5,1,0,1
2023-07-05,상주(137),0,30.2,29.5,25.1,21.2,80.4,1,0,3
2023-07-05,의성(278),0,30.1,29.9,25.6,20.8,80.1,1,0,3
2023-07-05,양산시(257),1,33.1,33.6,27.6,23.2,79.6,1,0,4
2023-07-05,안동(136),0,29.7,29.2,25.2,22.6,79.6,1,0,3
2023-07-05,진주(192),0,31.6,31.6,26.7,21.2,79.4,1,0,4
2023-07-05,산청(289),0,30.5,31.1,25.3,20.8,79.4,1,0,3
2023-07-05,하동(932),0,31.1,31.4,26.3,22.1,79,1,0,4
2023-07-05,홍천(212),0,29.5,29.1,24.5,20.8,78.1,1,0,1
2023-07-05,함안(920),0,31,30.8,26.5,22,78,1,0,4
2023-07-05,부산(159),0,31.3,30.9,25.8,21.9,77.1,1,0,4
2023-07-05,창녕(919),0,31.6,31.6,27.3,22.4,77,1,0,4
2023-07-05,창원(155),0,32.1,32.4,26.8,22.3,75.8,1,0,4
2023-07-05,영덕(277),0,29.5,29,25.8,21.8,73.9,1,0,3
2023-07-05,합천(285),0,30.9,31.7,26.5,21.3,72.3,1,0,3
2023-07-05,경주시(283),0,32,32.5,27.2,21.7,72,1,0,4
2023-07-05,울진(130),0,31.6,32.4,26,19.1,71.1,1,0,4
2023-07-05,경산(827),0,30.8,32.4,27.6,23,69,1,0,3
2023-07-05,밀양(288),0,31.1,32.3,27.3,22.6,68.6,1,0,4
2023-07-05,울산(152),0,31.6,32.3,27.5,22.9,68,1,0,4
2023-07-05,대구(143),0,30.9,32.6,27.5,23.4,67.9,1,0,3
2023-07-05,포항(138),0,30.8,31.1,27.7,23.5,66.8,1,0,4
2023-07-05,북강릉(104),0,30.6,32.4,27.6,22.6,63,1,1,1
2023-07-05,삼척(876),0,31.5,33.4,27.8,21.8,61,1,1,1
2023-07-05,태안(627),0,29.1,27.2,23.5,21.7,93,0,0,4
2023-07-05,의정부(532),0,30.1,28,24,21.5,92,0,0,3
2023-07-05,압해도(789),0,30.8,28.7,24.8,22.2,91,0,0,4
2023-07-05,흑산도(169),0,28.4,26.6,23.4,20.4,90.6,0,0,4
2023-07-05,안성(516),0,29.2,27.9,23.6,20.1,90,0,0,4
2023-07-05,오산(550),0,29.2,27.2,23.2,20.1,90,0,0,3
2023-07-05,천안(232),0,29,27.7,23.8,20.9,89.8,0,0,4
2023-07-05,해남(261),0,30.6,29.1,24.8,20.8,89.5,0,0,3
2023-07-05,동두천(98),0,29.3,27.6,23.5,21.2,89.3,0,0,3
2023-07-05,화천(555),0,30.5,29.3,24.1,19.7,89,0,0,1
2023-07-05,파주(99),0,29.3,27.6,23.7,20.7,88.8,0,0,3
2023-07-05,보령(235),0,28.6,26.1,23.7,22.2,88.6,0,0,4
2023-07-05,인천(112),0,27.4,24.5,22.9,21.3,88.6,0,0,4
2023-07-05,광주(156),0,31.2,30,25.6,22.7,88.4,0,0,4
2023-07-05,담양(706),0,31.7,30.7,25.5,21.3,88,0,0,4
2023-07-05,홍북(608),0,29.1,27.8,23.1,20.8,88,0,0,4
2023-07-05,진도군ASOS(268),0,29.2,27.5,24,20.3,87.6,0,0,4
2023-07-05,제천(221),0,27.7,26.6,23.3,21.1,87.5,0,0,3
2023-07-05,서천(614),0,28,25.7,23.7,21.3,87,0,0,4
2023-07-05,영암(731),0,30.3,28.9,25.2,20.8,87,0,0,4
2023-07-05,안산(545),0,28.6,27,22.8,19,87,0,0,3
2023-07-05,진안(703),0,27.5,26.5,22.7,19,87,0,0,4
2023-07-05,목포(165),0,28.8,27.3,24.5,22.9,86.6,0,0,4
2023-07-05,장흥(260),0,30.3,29.5,25.1,20.4,86.1,0,0,3
2023-07-05,임실(244),0,28.6,27.8,23.5,19.8,86.1,0,0,4
2023-07-05,김제(737),0,29.1,27.7,24.7,22.5,86,0,0,4
2023-07-05,당진(616),0,30.3,28.9,24.3,22,86,0,0,4
2023-07-05,증평(623),0,29.5,28.4,24.3,22,86,0,0,4
2023-07-05,시흥(565),0,27.8,25.9,23.7,21.8,86,0,0,3
2023-07-05,여주(548),0,28.8,27.2,23.5,20.8,86,0,0,3
2023-07-05,가평조종(505),0,29.8,28.9,23.9,19.9,86,0,0,3
2023-07-05,함양군(264),0,30.9,30.2,25.1,21.3,85.8,0,0,3
2023-07-05,이천(203),0,29.2,28,24.3,21.6,85.4,0,0,3
2023-07-05,철원(95),0,29.1,28.1,23.8,21,85.3,0,0,1
2023-07-05,문경(273),0,29.2,28.7,23.7,20.1,85.1,0,0,3
2023-07-05,평택(551),0,29.9,29.1,24.3,21.9,85,0,0,4
2023-07-05,화성(571),0,28.5,27,23.6,21.5,85,0,0,4
2023-07-05,의왕(445),0,27.2,25.7,22.9,21.1,85,0,0,3
2023-07-05,나주(710),0,30.2,29.4,24.9,20.4,85,0,0,4
2023-07-05,완주(734),0,29.7,28.7,24.2,20,85,0,0,4
2023-07-05,청양(618),0,29.1,27.9,23.5,20,85,0,0,4
2023-07-05,고흥(262),0,29.7,28.9,24.6,20.4,84.5,0,0,3
2023-07-05,완도(170),0,30.7,29.5,25.2,21.2,84.4,0,0,4
2023-07-05,예산(628),0,29.1,27.9,24.4,21.9,84,0,0,4
2023-07-05,과천(590),0,28.8,27.6,24.1,21.8,84,0,0,3
2023-07-05,무안(699),0,29.7,28.9,24.8,21,84,0,0,4
2023-07-05,함평(754),0,29.7,29,25,20.9,84,0,0,4
2023-07-05,영양(801),0,28.7,28,24.5,20.3,84,0,0,3
2023-07-05,계룡(636),0,28.5,27.4,23.6,19.1,84,0,0,4
2023-07-05,수원(119),0,27.9,26.6,23.6,21.6,83.8,0,0,4
2023-07-05,금산(238),0,28.6,27.7,23.8,20.3,83.5,0,0,4
2023-07-05,보은(226),0,28.8,28,23.8,20.1,83.5,0,0,3
2023-07-05,통영(162),0,29.9,28.8,25.2,21.7,83.4,0,0,4
2023-07-05,양주(598),0,29.7,28.8,24.2,21.7,83,0,0,3
2023-07-05,부여(236),0,29.1,28.5,24.5,21.6,83,0,0,4
2023-07-05,아산(634),0,31,29.9,24.5,21.4,83,0,0,4
2023-07-05,포천(504),0,29.9,29.2,24.2,21.1,83,0,0,3
2023-07-05,영주(272),0,27.6,26.8,23.6,19.8,82.8,0,0,3
2023-07-05,서산(129),0,28.4,26.7,24.2,22.2,82.6,0,0,4
2023-07-05,서울(108),0,28.4,27.1,24.5,22.1,82.6,0,0,3
2023-07-05,여수(168),0,30.1,29.6,25.5,23.1,82.3,0,0,4
2023-07-05,삼천포(907),0,30.1,29.7,25.2,22.2,82,0,0,4
2023-07-05,고성(918),0,31.4,31,26.4,21.7,82,0,0,4
2023-07-05,용인(549),0,27.4,26.6,23.1,20.8,82,0,0,3
2023-07-05,장성(730),0,29.7,28.9,24.7,20.4,82,0,0,4
2023-07-05,음성(619),0,28.7,27.8,23.2,20.1,82,0,0,3
2023-07-05,곡성(768),0,31.1,30.5,25.2,19.9,82,0,0,3
2023-07-05,무주(701),0,28.9,28.7,24.2,19.8,82,0,0,4
2023-07-05,김천(822),0,31.1,31.3,25.1,19.3,82,0,0,3
2023-07-05,거제(294),0,30.4,30,25.8,22.5,81.5,0,0,4
2023-07-05,영광군(252),0,29.5,28.2,24.9,22.5,81.4,0,0,4
2023-07-05,군산(140),0,28.1,26.7,24.5,22.1,81.4,0,0,4
2023-07-05,울릉도(115),0,28.3,28.3,24.4,21.5,81.4,0,0,4
2023-07-05,강진군(259),0,31,30.8,25.8,20.8,81.4,0,0,3
2023-07-05,순창군(254),0,30.7,30.4,25.2,21,81.3,0,0,4
2023-07-05,봉화(271),0,26.9,26.6,23.2,19.2,81.3,0,0,3
2023-07-05,남원(247),0,30.2,30,25.2,21.3,81.1,0,0,3
2023-07-05,논산(615),0,29.3,28.2,25,21.6,81,0,0,4
2023-07-05,익산(702),0,28.3,27.4,24.5,21.6,81,0,0,4
2023-07-05,광양읍(713),0,31.8,32.2,26.4,21.5,81,0,0,4
2023-07-05,군위(823),0,30.3,29.8,25.9,21,81,0,0,3
2023-07-05,횡성(536),0,28.2,27.4,23.8,21,81,0,0,1
2023-07-05,옥천(604),0,30,29.6,24.9,20.9,81,0,0,4
2023-07-05,연천청산(652),0,29.5,28.8,24,20.2,81,0,0,3
2023-07-05,공주(612),0,29.3,28.6,24.9,22.2,80,0,0,4
2023-07-05,남양주(541),0,30.8,30.2,24.7,21.3,80,0,0,3
2023-07-05,괴산(603),0,29.5,28.8,24.5,21.1,80,0,0,3
2023-07-05,부천(433),0,26.1,24.9,22.4,20.6,80,0,0,3
2023-07-05,화순(741),0,30.9,30.5,25,20.3,80,0,0,4
2023-07-05,부안(243),0,28.6,27.6,24.9,22.3,79.9,0,0,4
2023-07-05,장수(248),0,27.8,27.4,23.5,20.4,79.8,0,0,4
2023-07-05,전주(146),0,29,28.2,24.6,22.1,79.6,0,0,4
2023-07-05,세종(239),0,29.3,28.5,24.5,22,79.5,0,0,4
2023-07-05,충주(127),0,29.2,28.6,24.5,21.2,79.1,0,0,3
2023-07-05,광명(437),0,28.3,27.2,24.4,22.4,79,0,0,4
2023-07-05,구리(569),0,28.9,28.1,24.1,21.8,79,0,0,3
2023-07-05,경기광주(546),0,27.9,27.2,23.6,21.3,79,0,0,3
2023-07-05,군포(438),0,27.9,27.2,23.7,21.2,79,0,0,3
2023-07-05,영월(121),0,27.7,27.2,23.8,21,79,0,0,1
2023-07-05,양평(202),0,28.7,28,24.2,20.8,79,0,0,3
2023-07-05,단양(601),0,29.3,29,24.5,20.6,79,0,0,3
2023-07-05,영천(281),0,30.6,30.4,25.9,21,78.3,0,0,3
2023-07-05,대전(133),0,29.3,28.7,24.3,22,77.8,0,0,4
2023-07-05,거창(284),0,29.7,30.1,24.8,19.9,77.8,0,0,3
2023-07-05,남해(295),0,30.6,30.4,26.5,22.4,77.4,0,0,4
2023-07-05,예천(815),0,29.5,29.6,25.2,22.2,77,0,0,3
2023-07-05,하남(444),0,28.9,28.3,23.7,21.1,77,0,0,3
2023-07-05,정읍(245),0,29.1,28.3,25,21.8,76.5,0,0,4
2023-07-05,진천(602),0,29.8,29.8,24.8,22.4,76,0,0,4
2023-07-05,고령(812),0,30.9,32,26.8,21.1,76,0,0,3
2023-07-05,평창(526),0,28.5,29.1,23.4,18.4,76,0,0,1
2023-07-05,원주(114),0,28,27.3,24.3,22,75.9,0,0,1
2023-07-05,청송군(276),0,29.1,29.3,24.9,19.5,75.4,0,0,3
2023-07-05,제주(184),0,31.1,30.4,26.6,23.6,75.1,0,0,4
2023-07-05,청도(813),0,30.7,30.8,26.2,20.9,75,0,0,3
2023-07-05,인제(211),0,29.3,29.1,25.1,22.8,74.5,0,0,1
2023-07-05,청주(131),0,30.1,30,25.5,23.3,73.9,0,0,4
2023-07-05,구미(279),0,29.9,30,25.7,21.2,73.9,0,0,3
2023-07-05,정선군(217),0,29.3,29.7,24.4,20.2,73.8,0,0,1
2023-07-05,성주(810),0,30.9,32.4,26.4,20.8,73,0,0,3
2023-07-05,양구(556),0,30.1,30.3,25.2,20.9,72,0,0,1
2023-07-05,태백(216),0,26.5,26.3,22.7,20,71.9,0,0,1
2023-07-05,성남(572),0,27.8,27,24.2,21.9,71,0,0,4
2023-07-05,속초(90),0,32,33.3,27.4,21.8,64,0,1,1
2023-07-05,동해(106),0,31,31.7,27.1,21.4,63.4,0,1,1
2023-07-05,양양(670),0,30.5,31.8,27.2,22.6,63,0,1,1
2023-07-05,간성(517),0,30.6,31.8,27.1,21.8,62,0,1,1
2023-07-04,흑산도(169),0,25.7,22.5,20.9,19.4,99,0,0,2
2023-07-04,광주(156),0,29.2,25.9,24.7,23.5,98.9,0,0,1
2023-07-04,완도(170),0,27.1,23.8,23.2,22.4,98.9,0,0,3
2023-07-04,함양군(264),0,28.1,24.8,23.6,22.8,98.6,0,0,3
2023-07-04,고흥(262),0,26.3,23.1,22.5,21.6,98.5,0,0,1
2023-07-04,홍북(608),0,27.8,24.7,23.8,22.9,98,0,0,1
2023-07-04,장흥(260),0,27.4,24.3,23.7,22.7,97.8,0,0,1
2023-07-04,천안(232),0,29.6,27.7,24.1,22.7,97.4,0,0,3
2023-07-04,부여(236),0,28.7,25.7,24.6,23.8,97.1,0,0,1
2023-07-04,평택(551),0,30.1,27.9,25,23.9,97,0,0,4
2023-07-04,당진(616),0,29.2,26.3,24.9,23.9,97,0,0,1
2023-07-04,태안(627),0,27.9,24.7,24,23.5,97,0,0,1
2023-07-04,광양읍(713),0,27.9,25.3,23.9,23.3,97,0,0,1
2023-07-04,고령(812),0,29,26.5,24.2,23,97,0,0,3
2023-07-04,계룡(636),0,28.2,25.9,23.8,22.9,97,0,0,1
2023-07-04,삼천포(907),0,27,24.4,22.9,22.3,97,0,0,3
2023-07-04,보성(732),0,25.9,22.8,22.4,22.1,97,0,0,1
2023-07-04,해남(261),0,28.2,25,24.1,22.6,96.8,0,0,2
2023-07-04,울릉도(115),0,27.3,24.7,22.3,20.9,96.8,0,0,4
2023-07-04,파주(99),0,29.9,27.5,24.5,22.7,96.5,0,0,3
2023-07-04,의령군(263),0,29.7,27,24.9,23.9,96.1,0,0,3
2023-07-04,하동(932),0,27.4,24.8,23.6,22.9,96,0,0,3
2023-07-04,금산(238),0,28,25.9,23.7,22.7,96,0,0,2
2023-07-04,안산(545),0,29.6,27.5,23.9,22.1,96,0,0,1
2023-07-04,남해(295),0,28,24.8,23.6,22.8,95.9,0,0,3
2023-07-04,강진군(259),0,27.3,24.3,23.9,22.6,95.9,0,0,1
2023-07-04,칠곡(825),0,30.6,28.8,24.9,23.5,95,0,0,4
2023-07-04,청양(618),0,28.2,25.3,24.3,23.5,95,0,0,1
2023-07-04,서천(614),0,27.9,25.1,24.5,23.5,95,0,0,1
2023-07-04,의정부(532),0,31.5,29.3,25.2,23.4,95,0,0,3
2023-07-04,완주(734),0,29.3,27,24.5,23.4,95,0,0,1
2023-07-04,시흥(565),0,30.4,28.5,24.7,23.3,95,0,0,1
2023-07-04,김제(737),0,28.5,26.1,24.6,23.2,95,0,0,1
2023-07-04,구례(709),0,28,25.5,24.1,23.2,95,0,0,1
2023-07-04,압해도(789),0,28.4,25.8,24.4,23.1,95,0,0,2
2023-07-04,진도군ASOS(268),0,28.1,25.6,24.3,22.3,94.9,0,0,3
2023-07-04,장수(248),0,26.4,23.7,22.6,20.9,94.8,0,0,3
2023-07-04,영주(272),0,28,26.5,23.1,21,94.6,0,0,4
2023-07-04,진주(192),0,27.2,24.7,23.6,22.8,94.5,0,0,3
2023-07-04,산청(289),0,27.5,24.8,23.1,22.3,94.5,0,0,3
